Age,Attrition,DistanceFromHome,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,OverTime,TotalWorkingYears,WorkLifeBalance,YearsAtCompany,Dept_Human Resources,Dept_Research & Development,Dept_Sales,EduField_Human Resources,EduField_Life Sciences,EduField_Marketing,EduField_Medical,EduField_Other,EduField_Technical Degree,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,Divorced,Married,Single
53,0,13,4,0,4,2,1,4450,0,5,3.0,4.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
33,0,14,4,0,3,1,2,2756,0,8,3.0,8.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
40,0,4,4,0,3,5,3,19033,0,21,3.0,20.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
55,0,14,3,1,4,5,2,18722,0,36,3.0,24.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
34,0,2,4,1,2,2,3,9547,0,10,2.0,10.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
51,0,3,4,0,3,4,2,13734,0,21,3.0,7.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
52,0,1,3,1,2,5,3,19999,0,34,3.0,33.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
27,0,9,4,0,3,1,2,2279,0,7,2.0,7.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
35,1,23,2,1,2,2,3,5916,1,8,3.0,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
43,0,7,4,1,4,1,4,2089,0,7,4.0,5.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
45,0,2,1,1,2,4,4,16792,0,22,3.0,20.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
37,0,21,2,1,4,1,1,3564,1,8,2.0,8.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
35,0,2,2,0,3,2,2,4425,0,10,3.0,6.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
42,0,21,3,0,3,2,3,5265,0,11,3.0,5.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
38,0,2,4,1,3,2,3,6553,0,14,3.0,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
38,0,29,4,1,3,2,4,6261,0,9,1.0,7.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
27,0,1,3,1,2,2,1,4298,0,6,3.0,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
49,0,18,4,1,3,2,4,6804,1,7,3.0,7.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
34,0,10,4,1,3,1,3,3815,1,5,4.0,5.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
40,0,19,3,1,3,2,4,2741,1,15,4.0,7.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
38,1,29,2,1,3,2,1,6673,1,17,3.0,1.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
29,1,27,2,0,3,3,4,7639,0,10,2.0,10.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
22,0,5,4,1,4,1,2,2328,1,4,2.0,4.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
36,0,18,2,0,3,1,4,2153,0,8,3.0,8.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
40,0,9,4,1,2,2,4,4876,0,5,1.0,3.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
46,0,1,4,1,3,3,1,9396,0,17,3.0,4.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
32,1,4,4,1,1,3,4,10400,0,14,2.0,14.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
30,0,1,3,1,2,3,3,8474,0,12,3.0,11.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
27,0,20,4,0,3,2,3,9981,0,7,3.0,7.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
51,0,8,2,1,2,3,2,12490,0,16,1.0,10.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
30,1,3,4,0,3,1,1,2657,1,8,3.0,5.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
41,0,6,4,0,3,3,4,13591,1,16,3.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
30,1,26,3,0,2,2,1,6696,0,9,2.0,6.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
29,1,1,3,1,3,1,3,2058,0,7,2.0,6.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
45,0,6,4,0,2,3,4,8865,0,23,3.0,19.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
54,0,3,4,0,3,2,1,5940,0,16,3.0,6.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
36,0,5,4,1,3,2,2,5914,0,16,4.0,13.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
33,0,4,3,0,2,1,2,2622,0,7,3.0,3.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
37,0,11,2,1,3,3,4,12185,1,10,3.0,10.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
38,0,3,1,1,3,3,3,10609,0,17,2.0,16.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
31,0,1,3,1,1,2,3,4345,0,6,3.0,5.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
59,0,3,3,1,2,1,4,2177,0,7,3.0,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
37,0,4,1,1,3,1,4,2793,0,13,3.0,9.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
29,0,1,2,0,3,3,4,7918,0,11,3.0,11.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
35,0,1,3,0,3,3,3,8789,0,10,4.0,10.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
29,1,18,3,1,2,1,4,2389,1,4,2.0,4.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
52,0,2,3,0,2,1,4,3212,0,6,2.0,2.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
42,0,4,3,1,3,5,4,19232,0,22,3.0,22.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
59,0,6,2,1,3,1,3,2267,0,7,2.0,2.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
50,0,1,4,0,3,5,4,19517,0,32,2.0,7.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
33,1,14,3,1,3,1,4,2436,1,8,1.0,5.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
43,0,16,4,0,3,4,4,16064,1,22,3.0,17.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
33,1,2,1,0,3,1,1,2707,0,13,4.0,9.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
52,0,2,1,1,2,5,3,19068,1,33,4.0,33.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
32,0,4,3,0,3,1,2,3931,0,6,3.0,4.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
32,1,1,4,1,2,1,3,3730,1,4,1.0,3.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
39,0,1,3,0,3,1,3,2232,0,7,3.0,3.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
32,0,26,3,1,3,2,4,4465,0,4,3.0,3.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
41,0,19,3,1,3,2,1,3072,0,17,2.0,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
40,0,24,1,1,3,2,4,3319,0,9,3.0,9.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
45,0,1,3,1,4,5,4,19202,0,25,3.0,24.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
31,0,3,2,1,3,3,3,13675,0,9,3.0,2.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
33,0,5,3,0,2,1,4,2911,0,2,2.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
34,0,2,4,1,2,2,1,5957,0,13,3.0,11.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
37,0,1,3,0,2,1,1,3920,0,17,2.0,3.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
45,0,7,1,1,4,2,3,6434,0,9,3.0,3.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
37,1,10,1,1,3,3,3,10048,0,17,3.0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
39,0,2,3,0,3,3,3,10938,0,20,3.0,19.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
29,0,15,3,1,3,1,4,2340,0,6,3.0,6.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
42,0,17,4,0,4,2,1,6545,1,10,3.0,3.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
29,0,20,4,1,3,2,4,6931,0,10,3.0,3.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
25,0,1,1,0,3,2,3,4898,0,5,3.0,4.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
42,0,2,4,0,2,1,1,2593,1,10,3.0,9.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
40,0,2,1,1,3,5,3,19436,0,22,3.0,21.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
51,0,1,3,1,3,1,4,2723,0,1,2.0,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
31,1,29,3,1,2,1,2,3479,0,6,4.0,5.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
32,0,7,2,1,4,1,2,2794,0,5,1.0,5.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
38,0,2,4,1,2,2,4,5249,0,13,3.0,8.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
32,0,2,4,1,2,2,1,2176,0,9,3.0,6.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
46,0,2,3,0,1,4,2,16872,1,28,2.0,7.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
28,1,2,1,1,3,1,3,3485,0,5,1.0,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
29,0,2,1,1,2,2,2,6644,0,10,3.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
31,0,23,2,1,2,2,4,5582,0,10,3.0,9.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
25,0,5,2,1,4,2,1,4000,0,6,3.0,6.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
45,0,20,3,1,3,4,4,13496,1,21,3.0,20.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
36,0,6,4,1,3,1,4,3210,0,16,3.0,15.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
55,0,1,4,1,3,5,1,19045,1,37,3.0,36.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
47,1,29,1,1,3,3,2,11849,1,10,2.0,10.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
28,0,9,4,1,3,1,4,2070,0,5,2.0,5.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
37,0,6,3,1,3,2,4,6502,0,7,4.0,5.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
21,0,3,4,1,2,1,3,3230,0,3,4.0,3.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
37,0,1,1,0,3,3,4,13603,1,15,3.0,5.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
35,0,22,2,0,4,3,2,11996,0,10,2.0,7.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
38,0,7,1,0,4,2,1,5605,1,8,3.0,8.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
26,0,1,3,0,3,2,2,6397,0,6,1.0,6.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
50,0,4,1,1,3,5,2,19144,0,28,2.0,10.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
53,0,3,3,1,3,4,3,17584,1,21,2.0,5.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
42,0,1,2,1,3,2,3,4907,0,20,3.0,20.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
29,0,2,2,1,3,2,4,4554,0,10,2.0,10.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
55,0,20,2,1,3,2,4,5415,1,12,3.0,10.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
26,0,11,1,1,3,2,1,4741,1,5,3.0,5.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
37,0,1,4,0,3,1,4,2115,0,17,3.0,17.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
44,1,24,4,1,3,1,3,3161,1,19,1.0,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
38,0,23,4,1,3,2,4,5745,0,10,3.0,2.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
26,1,16,1,1,3,1,2,2373,1,5,3.0,3.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
28,0,8,4,0,3,1,4,3310,0,5,3.0,5.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
49,0,10,3,0,3,5,1,18665,1,22,3.0,3.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
36,0,3,3,1,3,2,2,4485,0,10,3.0,8.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
31,0,5,4,0,3,1,2,2789,0,2,2.0,2.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
26,1,4,4,1,2,2,4,5828,1,8,3.0,8.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
37,0,9,2,1,3,1,4,2326,1,4,2.0,4.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
42,0,26,3,0,3,4,2,13525,0,23,4.0,20.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
18,1,3,3,1,3,1,3,1420,0,0,3.0,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
35,0,16,3,1,3,3,2,8020,0,12,2.0,11.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
36,0,18,3,1,4,1,4,3688,0,4,3.0,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
51,0,2,4,1,1,2,2,5482,0,13,3.0,4.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
41,0,2,4,1,3,4,2,16015,0,22,3.0,22.0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
18,0,10,4,0,2,1,3,1200,0,0,3.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
28,0,16,2,1,4,2,1,5661,0,9,3.0,8.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
31,0,7,2,1,4,2,4,6929,0,10,2.0,8.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
39,0,1,3,1,4,3,4,9613,0,19,2.0,18.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
36,0,24,2,0,3,2,2,5674,0,11,3.0,9.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
32,0,7,4,1,2,2,3,5484,0,13,2.0,13.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
38,0,25,1,0,2,3,2,12061,0,19,3.0,10.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
58,0,1,4,1,1,2,3,5660,1,12,3.0,5.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
31,0,5,3,1,3,1,4,4821,1,6,3.0,5.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
31,0,2,1,1,2,2,1,6410,0,9,3.0,2.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
45,0,7,1,1,3,3,1,5210,0,24,3.0,24.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
31,0,2,3,1,3,1,4,2695,1,3,1.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
33,0,5,4,0,3,3,2,11878,0,12,3.0,10.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
39,0,10,3,1,3,4,1,17068,1,21,3.0,21.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
43,0,10,3,0,3,1,4,2455,0,9,3.0,8.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
49,0,1,3,0,2,4,3,13964,1,25,3.0,7.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
52,1,8,3,1,2,2,2,4941,0,11,2.0,8.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
27,0,5,3,0,3,1,2,2478,1,4,2.0,4.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
32,0,8,3,0,2,2,2,5228,1,13,3.0,13.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
27,0,2,4,1,3,2,3,4478,1,5,3.0,5.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
31,0,7,4,1,3,2,4,7547,0,13,3.0,7.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
32,0,2,1,0,4,2,4,5055,0,10,2.0,7.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
28,1,2,1,1,1,1,4,3464,1,5,2.0,3.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
30,0,28,4,0,3,2,4,5775,0,11,3.0,10.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
31,0,7,3,0,2,3,3,8943,0,10,3.0,10.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
39,0,7,3,1,2,5,4,19272,0,21,3.0,21.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
39,1,3,4,0,3,2,3,5238,1,12,2.0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
33,0,10,2,1,2,2,4,4682,0,9,2.0,7.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
47,0,5,4,1,3,5,3,18300,0,21,3.0,3.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
43,0,10,3,0,2,2,3,5257,0,9,4.0,9.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
27,0,1,3,1,3,2,2,6349,1,6,3.0,5.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
54,0,20,4,0,3,2,3,4869,0,20,2.0,4.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
43,0,7,3,0,3,3,1,9985,0,10,2.0,1.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
45,0,8,4,1,3,2,4,3697,0,12,3.0,10.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
40,0,1,2,1,1,2,4,7457,1,6,2.0,4.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
29,1,8,2,1,1,1,1,2119,1,7,2.0,7.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
29,0,9,2,1,2,1,4,3983,0,4,3.0,3.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
30,0,5,4,0,2,2,3,6118,0,10,3.0,10.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
27,0,8,2,0,3,2,2,6214,0,8,3.0,8.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
37,0,5,4,1,3,2,4,6347,0,8,2.0,6.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
38,0,15,3,1,2,3,4,11510,1,12,3.0,11.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
31,0,7,3,0,3,3,4,7143,1,11,2.0,11.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
29,0,10,4,0,2,2,2,8268,1,7,3.0,7.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
35,0,5,3,1,3,3,2,8095,0,17,3.0,16.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
23,0,26,3,1,3,1,4,2904,0,4,2.0,4.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
41,0,6,4,1,2,2,2,6032,1,8,3.0,5.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
47,0,4,2,1,3,2,3,2976,0,5,3.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
42,0,23,1,0,3,4,4,15992,0,16,3.0,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
29,0,2,4,1,3,2,3,4649,0,4,2.0,4.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
42,0,2,3,1,3,1,3,2696,1,4,3.0,3.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
32,0,2,3,0,3,1,2,2370,0,8,3.0,8.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
48,0,29,1,0,3,3,3,12504,0,15,1.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
37,0,6,3,1,4,2,1,5974,1,13,3.0,7.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
30,0,25,4,0,3,2,3,4736,1,4,4.0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
26,0,1,3,1,3,2,3,5296,0,8,3.0,8.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
42,0,2,1,1,2,2,4,6781,0,14,3.0,1.0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
21,1,1,1,0,2,1,2,2174,1,3,3.0,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
36,0,1,4,0,3,2,4,6653,0,7,3.0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
36,0,3,1,1,2,3,4,9699,0,16,3.0,13.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
57,0,1,4,1,3,2,3,6755,0,15,3.0,3.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
40,0,10,4,0,4,1,3,2213,1,10,3.0,7.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
21,0,9,1,1,3,1,4,2610,0,3,2.0,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
33,1,5,4,0,3,1,3,2851,1,1,3.0,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
37,0,10,3,0,3,1,1,3452,0,17,3.0,5.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
46,0,7,3,0,3,2,3,5258,0,7,4.0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
41,1,4,1,1,3,2,2,9355,0,8,3.0,8.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
50,0,10,4,1,2,3,4,10496,0,20,3.0,4.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
40,1,22,3,1,2,2,3,6380,1,8,3.0,6.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
31,0,9,3,1,2,1,2,2657,1,3,3.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
21,1,12,3,0,4,1,2,2716,0,1,3.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
